Aldehyde_1,bifunctional_reagent,Aldehyde_2,Yield
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,5.911213657
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.914112819
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,4.434844367
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,1.13309572
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.0824931
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.121240375
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,3.709295705
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,6.225332487
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,9.879773671
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.320273926
CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.049029775
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.03628
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.015430976
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.030537608
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.005945116
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.021548324
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007546608
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.025404617
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,0.002368847
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,0.009632118
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,0.021108334
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.010860711
Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.009618547
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.010123474
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.016447581
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.171017302
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.034673553
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.047307473
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.012127422
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.037024499
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,0.001412393
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,0.001593169
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,0.040514091
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.010147829
COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.003143233
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.002955145
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.007370987
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,0.029568929
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.019778456
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.005163529
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.003069054
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.003288257
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,0.0
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,0.0
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,0.005678369
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.014947692
O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.001003182
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.020811868
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.236749796
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,2.036134888
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,5.487031081
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,5.093045268
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.06452883
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,5.214154696
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,2.52944379
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,6.174569305
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,7.670722121
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,1.165477572
O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.025415009
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.006769944
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.019538295
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,1.107420344
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.00923825
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,0.666813392
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007073574
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,2.138968687
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,4.711723477
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,4.295759845
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,8.78591373
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.476186067
C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.091726032
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.080275303
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,11.08758516
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,2.284110064
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,9.200230158
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCCn1nc(C)cc1C=O,1.181846906
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.139785418
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,0.772108064
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,5.364284996
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(F)c(O)c(F)c1,8.122807254
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,5.064877354
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.213636624
O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.059760339
