index,SMILES,InChIKey,pSat_Pa,ChemPot_kJmol,FreeEnergy_kJmol,HeatOfVap_kJmol,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
94264,C1(O)C2(O)OOC1C(N(=O)(=O))C(=O)C2(=O),UBNAFJQHDVSEHI-UHFFFAOYSA-N,0.00019150401700000001,15.912086720000003,-2332694.3562512,105.93067936,219.00151612000002,20,6,8,1,2,2.0,2.0,None,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0
94265,C1(O)C2(O)OOC1C(N(=O)(=O))C(=O)C2(N(=O)(=O))(OO),QWVBFICUUWLLGZ-UHFFFAOYSA-N,4.4281077999999995e-07,18.73666328,-3070495.7352876803,127.93630183999998,281.997159012,25,6,11,2,3,12.0,1.0,None,0,0,2,0,1,0,0,0,0,2,0,0,1,1,0,0
94266,C1(O)C2(O)OOC1C(N(=O)(=O))C(=O)C2(OO),VGDLLJLILQTEPG-UHFFFAOYSA-N,1.4137067300000002e-09,15.67288744,-2533267.3822156796,144.71995760000001,237.01208080400002,23,6,9,1,3,5.0,1.0,None,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0
94273,C1(O)C2(O)OOC1C(=O)C(N(=O)(=O))C2(=O),QMUFOSSBFYFNBS-UHFFFAOYSA-N,0.000744904868,19.83663688,-2332688.55070016,100.17508528000002,219.00151612000002,20,6,8,1,2,5.0,5.0,None,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0
94276,C1(O)C2(O)OOC1C(=O)C(O)C2(=O),KAAZIRGURHHROE-UHFFFAOYSA-N,8.82401178e-06,13.41917584,-1993054.6079263203,120.81588696000001,190.01135253200002,19,6,7,0,3,9.0,1.0,None,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0
94278,C1(O)C2(O)OOC1C(=O)C(O)C2(OO),WXNFIIQFSJMVFK-UHFFFAOYSA-N,2.5602705199999997e-09,3.5447266400000004,-2193630.51097656,153.73848592000002,208.02191721600002,22,6,8,0,4,23.0,2.0,None,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0
94280,C1(O)C2(O)OOC1C(=O)C(OO)C2(OO),ZZSZLXOLNRLIIZ-UHFFFAOYSA-N,1.5896332399999999e-06,10.839823520000001,-2390987.11530856,127.28154768000002,224.01683183600002,23,6,9,0,4,50.0,7.0,None,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0
94281,C1(O)C2(O)OOC1C(=O)CC2(=O),DADWMMGDAZGLHA-UHFFFAOYSA-N,0.024867590499999998,14.471410000000002,-1795477.3904372798,89.852446,174.01643791200001,18,6,6,0,2,1.0,1.0,None,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
94285,C1(O)C2(O)OOC1C(ON(=O)(=O))(OO)C(ON(=O)(=O))C2(OO),SZYZJSATKNGUFN-UHFFFAOYSA-N,1.4273793999999998e-07,11.632231280000001,-3666118.586356,138.43747240000002,331.9975529359999,30,6,14,2,4,105.0,19.0,toluene,0,0,2,0,0,0,0,0,2,0,0,0,1,2,0,0
94289,C1(O)C2(O)OOC1C(ON(=O)(=O))C(=O)C2(=O),MBIPXJPFOYSNAY-UHFFFAOYSA-N,0.0012031026400000002,15.381011599999999,-2530215.41759848,101.60731032,234.99643074000002,21,6,9,1,2,8.0,1.0,toluene,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0
94293,C1(O)C2(O)OOC1C(ON(=O)(=O))C(O)(C)C2(=O),WOSCILRRBSAVCC-UHFFFAOYSA-N,4.34969441e-05,10.047834160000003,-2636690.67422304,119.11203663999999,251.02773086800002,26,7,9,1,3,12.0,6.0,toluene,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0
94297,C1(O)C2(O)OOC1C(ON(=O)(=O))C(O)(C2(=O))C(=O)(OON(=O)(=O)),ZRROWLSAWGYTKI-UHFFFAOYSA-N,0.000162932255,14.025981360000001,-3763311.27200192,117.52893656000002,341.9819028719999,29,7,14,2,3,45.0,20.0,toluene,0,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0
94298,C1(O)C2(O)OOC1C(ON(=O)(=O))C(O)(C2(=O))C(ON(=O)(=O)),LKVDZVAIYYRAQE-UHFFFAOYSA-N,0.000923865552,12.22238448,-3371448.55739304,110.91650112,312.00772369599997,29,7,12,2,3,58.0,20.0,toluene,0,0,3,0,1,0,0,0,2,0,0,0,1,0,0,0
94303,C1(O)C2(O)OOC1C(ON(=O)(=O))C(ON(=O)(=O))(C)C2(=O),IFLMUWUBVMTBGC-UHFFFAOYSA-N,0.00228944853,14.552286720000001,-3173831.45893648,104.05059896,296.012809076,28,7,11,2,2,18.0,1.0,toluene,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0
94304,C1(O)C2(O)OOC1C(ON(=O)(=O))C(ON(=O)(=O))C2(=O),NIEVOTSUDNOYGZ-UHFFFAOYSA-N,0.00216968907,14.83119216,-3070569.64748864,101.37698112,281.997159012,25,6,11,2,2,3.0,3.0,toluene,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0
94311,C1(O)C2(O)OOC1C(OO)=C(N(=O)(=O))C2(ON(=O)(=O)),ULEKPPNETKAXNP-UHFFFAOYSA-N,9.28292125e-09,10.15615792,-3070410.83816208,144.90777736,281.997159012,25,6,11,2,3,45.0,8.0,toluene,1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0
94312,C1(O)C2(O)OOC1C(OO)=C(N(=O)(=O))C2(OO),ITSKLXGKKLVLGD-UHFFFAOYSA-N,5.19576284e-12,9.010829760000002,-2730610.6219312,171.7446228,253.00699542400002,24,6,10,1,4,47.0,1.0,toluene,1,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0
94314,C1(O)C2(O)OOC1C(OO)C(=O)C2(N(=O)(=O))(OO),JALUMCYAJWVOPZ-UHFFFAOYSA-N,2.05512617e-08,11.18136344,-2928226.5789507204,144.65548216,269.00191004400006,25,6,11,1,4,127.0,4.0,None,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,0
94321,C1(O)C2(O)OOC1C(OO)=CC2(ON(=O)(=O)),FHSXGRUOWYXCIZ-UHFFFAOYSA-N,1.62471328e-05,8.641759120000001,-2533164.31205344,118.15841936000001,237.01208080400002,23,6,9,1,3,26.0,13.0,toluene,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0
94325,C1(O)C2(O)OOC1C(OO)C(O)(C(=O)(O))C2(ON(=O)(=O)),BHNIRAXXOSRWDE-UHFFFAOYSA-N,2.20217854e-10,6.58402608,-3229330.29124216,167.36635968000002,299.01247472800003,29,7,12,1,5,135.0,5.0,toluene,0,0,3,0,0,1,0,0,1,0,0,0,1,1,0,0
94326,C1(O)C2(O)OOC1C(OO)C(O)(C(O))C2(=O),FHHLNCCDOVKHRD-UHFFFAOYSA-N,7.281723620000001e-09,3.7838840800000004,-2494492.8854200803,152.83239888,238.03248190000002,26,7,9,0,5,57.0,6.0,toluene,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0
94327,C1(O)C2(O)OOC1C(OO)C(O)(C)C2(=O),TUIXACWNHFQIMG-UHFFFAOYSA-N,6.606110830000001e-06,7.26794272,-2296895.2489650403,124.89327863999999,222.03756728000002,25,7,8,0,4,26.0,7.0,toluene,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0
94339,C1(O)C2(O)OOC1C(OO)C(O)(OO)C2(N(=O)(=O))(ON(=O)(=O)),OETSIWGANIOYSK-UHFFFAOYSA-N,1.8673135300000002e-07,16.30224472,-3666163.4561159196,132.71183576,331.997552936,30,6,14,2,5,162.0,10.0,toluene,0,0,3,0,0,0,0,0,1,1,0,0,1,2,0,0
94358,C1(O)C2(O)OOC1C=C(C(=O)(O))C2(=O),DFHJHWYCQDHFLS-UHFFFAOYSA-N,0.000155954036,5.60015848,-2093231.0108316,111.17821031999999,202.01135253200002,20,7,7,0,3,13.0,10.0,toluene,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0
94362,C1(O)C2(O)OOC1C=C(C(=O)(OON(=O)(=O)))C2(=O),IRQFIYSWUDANTO-UHFFFAOYSA-N,0.000390994302,11.647084480000002,-2827756.07310408,108.49045056,262.99134536,23,7,10,1,2,9.0,9.0,toluene,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0
94375,C1(O)C2(O)OOC1C=C(C2(ON(=O)(=O)))C(=O)(OON(=O)(=O)),JBTNWPKAILLVCL-UHFFFAOYSA-N,0.00025349326,12.29372168,-3368089.23919016,115.14652511999999,309.992073632,27,7,12,2,2,12.0,2.0,toluene,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0
94377,C1(O)C2(O)OOC1C=C(C2(OO))C(=O),JFRHWPLSWVEVJF-UHFFFAOYSA-N,1.92427018e-06,18.227512320000002,-2096065.80191632,128.35265168,204.02700259600002,22,7,7,0,3,22.0,6.0,toluene,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0
94378,C1(O)C2(O)OOC1C=C(C2(OO))C(=O)(OO),XSVJUBOVQKMDIC-UHFFFAOYSA-N,4.0096079700000004e-08,7.911190880000001,-2491110.12380496,148.80232823999998,236.01683183600002,24,7,9,0,4,26.0,1.0,toluene,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0
94379,C1(O)C2(O)OOC1C=C(C2(OO))C(=O)(OON(=O)(=O)),ICWOVJMXXYSHJO-UHFFFAOYSA-N,2.61326448e-05,11.567128239999999,-3028288.97262576,119.97946352,281.001910044,26,7,11,1,3,38.0,3.0,toluene,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0
94388,C1(O)C2(O)OOC1C=C(OO)C2(OO),RBXKBZVNEQRERH-UHFFFAOYSA-N,1.32038325e-05,7.0295384,-2193364.9623708003,129.36492864,208.02191721600002,22,6,8,0,4,48.0,1.0,toluene,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0
94398,C1(O)C2(ON(=O)(=O))OOC1C(OO)C(O)C2(ON(=O)(=O)),XDJUKROUSQDNQD-UHFFFAOYSA-N,0.000182434202,7.9650808,-3271105.2039340003,120.53857143999998,300.00772369599997,28,6,12,2,3,73.0,14.0,toluene,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0
94403,C1(O)C2(OO)OOC1(C(O))C(ON(=O)(=O))C(O)C2(=O),JIBNSBNCRJSUMS-UHFFFAOYSA-N,1.1193711299999998e-08,7.27036944,-3031631.0885218405,156.76962656,283.01756010800005,28,7,11,1,4,199.0,5.0,toluene,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0
94420,C1(O)C2(OO)OOC1(O)C(OO)C(O)C2(=O),RYMMIDUTYYXFEJ-UHFFFAOYSA-N,4.64482549e-11,6.83535896,-2588591.51737528,167.47196384,240.01174645600003,24,6,10,0,5,113.0,2.0,toluene,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0
94425,C1(O)C2(OO)OOC1(O)C=C(C2(OO))C(=O)(OON(=O)(=O)),FSFSZOSLGPYWTO-UHFFFAOYSA-N,6.9136537999999996e-09,7.06916088,-3423271.22755216,159.5384304,312.991739284,28,7,13,1,4,107.0,3.0,toluene,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0
94426,C1(O)C2(OO)OOC1(O)C=C(N(=O)(=O))C2(=O),ALIIKYVUGJDPCV-UHFFFAOYSA-N,3.04216784e-07,13.264577039999999,-2530043.0645384,134.5043032,234.99643074000002,21,6,9,1,3,19.0,3.0,toluene,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0
94433,C1(O)C2(OO)OOC1(O)C=CC2(N(=O)(=O))(OO),IDNOJFGWEAHLJE-UHFFFAOYSA-N,3.0363134300000003e-07,8.5575352,-2730605.06365456,128.35729592,253.00699542400002,24,6,10,1,4,55.0,16.0,toluene,1,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0
94438,C1(O)C2(OO)OOC1C(N(=O)(=O))C(=O)C2(=O),QWQFHHPIALVKKZ-UHFFFAOYSA-N,1.56547114e-05,16.3119516,-2530051.8685112004,112.30349711999999,234.99643074000002,21,6,9,1,2,4.0,3.0,None,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0
94440,C1(O)C2(OO)OOC1C(N(=O)(=O))=C(OO)C2(=O),YRVBUTJWVPGRJE-UHFFFAOYSA-N,2.9664833000000005e-05,12.978056720000001,-2727411.4994232804,111.6383248,250.99134536000003,22,6,10,1,3,48.0,5.0,toluene,1,1,1,0,1,0,0,0,0,1,0,0,1,2,0,0
94441,C1(O)C2(OO)OOC1C(O)(OO)C(ON(=O)(=O))C2(=O),LKHDQFQVDCMGNB-UHFFFAOYSA-N,2.31846625e-07,9.92499192,-3125779.85161696,137.32385896000002,284.99682466400003,26,6,12,1,4,176.0,28.0,toluene,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0
94442,C1(O)C2(OO)OOC1C(=O)C(N(=O)(=O))C2(=O),FIGZQOHPFZLFGA-UHFFFAOYSA-N,0.00307573559,17.2397536,-2530041.7738999203,98.01526264,234.99643074000002,21,6,9,1,2,15.0,7.0,None,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0
94448,C1(O)C2(OO)OOC1C(=O)CC2(=O),LTLIZLICSTWNBY-UHFFFAOYSA-N,0.000464676969,12.89199184,-1992827.87110872,107.4024432,190.01135253200002,19,6,7,0,2,8.0,2.0,None,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0
94452,C1(O)C2(OO)OOC1C(ON(=O)(=O))C(=O)C2(N(=O)(=O)),DLOOUMYKNZOWCV-UHFFFAOYSA-N,0.00019599881100000003,14.281498240000001,-3070423.93747112,110.72801192,281.997159012,25,6,11,2,2,26.0,13.0,toluene,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
94461,C1(O)C2(OO)OOC1C(OO)C(=O)C2(OO),WAAKCYRQJOSUHZ-UHFFFAOYSA-N,1.71613676e-08,6.85393592,-2588363.6866927203,149.54657816000002,240.01174645600003,24,6,10,0,4,116.0,14.0,None,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0
94463,C1(O)C2(OO)OOC1C(OO)=CC2(ON(=O)(=O)),QTIWESHJDGIAQX-UHFFFAOYSA-N,1.45760772e-05,8.28444552,-2730526.6038639997,124.87984800000001,253.00699542400002,24,6,10,1,3,43.0,18.0,toluene,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0
94466,C1(O)C2(OO)OOC1C(OO)C(=O)C2(ON(=O)(=O)),QFMZEZFTNDTNSU-UHFFFAOYSA-N,1.35450251e-05,25.368763520000005,-2928134.8598968,118.46548312,269.00191004400006,25,6,11,1,3,1.0,1.0,toluene,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0
94468,C1(O)C2(OO)OOC1C(OO)C(O)(OO)C2(ON(=O)(=O)),MSMRBCVLJKSDCY-UHFFFAOYSA-N,4.75756521e-08,6.5617253600000005,-3326335.4359080005,141.95048432000002,303.007389348,29,6,13,1,5,238.0,29.0,toluene,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0
94473,C1(O)C2(OO)OOC1C(OO)C(ON(=O)(=O))C2(ON(=O)(=O)),JWXAGXLOMQMSIA-UHFFFAOYSA-N,6.5686693900000004e-06,11.34018808,-3468504.78397096,132.64936864,316.002638316,29,6,13,2,3,80.0,25.0,toluene,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0
94475,C1(O)C2(OO)OOC1C=C(C(=O)(O))C2(=O),SBIGIUBHNLUBNV-UHFFFAOYSA-N,6.24965722e-08,6.717412,-2290579.1938176,141.70450696000003,218.00626715200002,21,7,8,0,3,41.0,4.0,toluene,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
94478,C1(O)C2(OO)OOC1C=C(C(O))C2(=O),SLEDCYCYFONPMD-UHFFFAOYSA-N,2.99627225e-07,2.58960312,-2096076.9281764799,137.65096408000002,204.02700259600002,22,7,7,0,3,47.0,7.0,toluene,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0
94482,C1(O)C2(OO)OOC1C=C(C2(ON(=O)(=O)))C(=O),ZTGPGXYPZHKEMJ-UHFFFAOYSA-N,7.502275210000001e-06,8.8039728,-2633226.17812608,124.28312592,249.01208080400002,24,7,9,1,2,20.0,8.0,toluene,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
94490,C1(O)C2(OO)OOC1CC(=O)C2(N(=O)(=O))(OO),KFYKFAGSBKILHR-UHFFFAOYSA-N,8.655616809999999e-05,20.79770168,-2730628.85325096,107.16190504000001,253.00699542400002,24,6,10,1,3,28.0,19.0,None,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0
94493,C1(O)C2(OO)OOC1C=C(OO)C2(ON(=O)(=O)),DLKJMOHNIZKJPU-UHFFFAOYSA-N,3.01952679e-05,6.551181680000001,-2730522.74692728,123.37118128000002,253.00699542400002,24,6,10,1,3,43.0,24.0,toluene,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0
94494,C1(O)C2(OO)OOC1C=C(OO)C2(OO),SYNQANDCZPLOJA-UHFFFAOYSA-N,1.81090991e-07,6.195123280000001,-2390726.3638261603,139.45577432,224.01683183600002,23,6,9,0,4,134.0,6.0,toluene,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0
94496,C1(O)C2(OO)OOC1C=CC2(N(=O)(=O))(OO),OLOJTAJGRXJQCS-UHFFFAOYSA-N,3.410197120000001e-05,8.20097472,-2532982.7196753602,114.91268136000001,237.01208080400002,23,6,9,1,3,51.0,9.0,toluene,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0
94498,C1(O)C2(OO)OOC1C=CC2(OO),NSZCNBATAUHKBH-UHFFFAOYSA-N,4.10113134e-05,7.161292560000001,-1995725.9934768,116.32005344,192.02700259600002,21,6,7,0,3,42.0,6.0,toluene,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
94502,C1(O)C2OOC1(C(=O)(O))C(OO)C(ON(=O)(=O))C2(ON(=O)(=O)),QYLKIZWGIBLZIM-UHFFFAOYSA-N,7.25739092e-06,7.9583864,-3568897.93631848,134.79538408000002,328.002638316,30,7,13,2,3,151.0,14.0,toluene,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0
94507,C1(O)C2OOC1(C(=O))C(ON(=O)(=O))CC2(=O),MNEAGENDYKMDGS-UHFFFAOYSA-N,0.0041775644,13.55314752,-2435866.85825256,94.6010768,233.01716618400002,23,7,8,1,1,8.0,7.0,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
94517,C1(O)C2OOC1(C)C(ON(=O)(=O))C(=O)C2(=O),UNBQDPSDVFKOEJ-UHFFFAOYSA-N,0.021935079,11.114628640000001,-2435863.1023594406,90.81493336,233.01716618400002,23,7,8,1,1,5.0,5.0,toluene,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0
94522,C1(O)C2OOC1(C)C(OO)C(O)C2(=O),LZRWZGVUBXBKLX-UHFFFAOYSA-N,1.76350042e-07,8.08357168,-2099267.8819264797,138.49776384,206.04265266000002,24,7,7,0,3,29.0,6.0,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0
94523,C1(O)C2OOC1(C)C(OO)C(O)C2(ON(=O)(=O)),DAEPEUMLSCBFKU-UHFFFAOYSA-N,7.944064379999999e-07,4.42637912,-2639651.61223832,129.89487408,253.04338093200002,28,7,9,1,3,56.0,9.0,toluene,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0
94524,C1(O)C2OOC1(C)C(OO)C(ON(=O)(=O))C2(=O),QZFNKQYUUKTGOH-UHFFFAOYSA-N,0.000822513771,9.85160456,-2636457.68621656,107.92477376000001,251.02773086800002,26,7,9,1,2,41.0,29.0,toluene,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
94532,C1(O)C2OOC1C(=O)C(OO)(C2(=O))C(=O)(OON(=O)(=O)),INKRNYCWRIINBI-UHFFFAOYSA-N,1.43604884e-05,17.03503048,-3222675.33632056,117.80955743999999,294.98117460000003,25,7,12,1,2,12.0,6.0,toluene,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0
94545,C1(O)C2OOC1C(ON(=O)(=O))C(OO)(C)C2(ON(=O)(=O)),VFCXNLSAZCSGEZ-UHFFFAOYSA-N,7.107121619999999e-06,10.475941039999999,-3176797.98175496,122.8177636,298.02845914,30,7,11,2,2,11.0,7.0,toluene,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0
94550,C1(O)C2OOC1C(OO)C(=O)C2(OO),VDYHKDPOKKIYPV-UHFFFAOYSA-N,1.25170108e-08,9.721440320000001,-2193380.4067700002,144.716192,208.02191721600002,22,6,8,0,3,12.0,3.0,toluene,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0
94552,C1(O)C2OOC1C(OO)C(O)(C(ON(=O)(=O)))C2(OO),JIYVDAXVCQMQIJ-UHFFFAOYSA-N,2.34462889e-10,6.68364712,-3034602.38022168,168.19299256000002,285.033210172,30,7,11,1,4,91.0,2.0,toluene,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0
94553,C1(O)C2OOC1C(OO)C(O)(C)C2(OO),URHKZMVNSJKJFK-UHFFFAOYSA-N,1.9887627800000005e-09,-3.54108656,-2299844.84545336,158.57318160000003,224.05321734400002,27,7,8,0,4,31.0,13.0,toluene,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0
94556,C1(O)C2OOC1C(OO)C(O)(C2(OO))C(OO),COFSXVLQFFEULA-UHFFFAOYSA-N,3.25069697e-08,1.5425152800000002,-2694806.14105016,155.12460328,256.043046584,29,7,10,0,5,236.0,10.0,toluene,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0
94558,C1(O)C2OOC1C(OO)C(ON(=O)(=O))(OO)C2(OO),LXNQECJSGPYQEF-UHFFFAOYSA-N,6.687443170000001e-09,9.904322960000002,-3128674.29156296,145.77281936000003,287.01247472800003,28,6,12,1,4,81.0,8.0,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0
94565,C1(O)C=CC(=O)OOC1(C(=O)(O))C(=O)(OON(=O)(=O)),KLMGTZJNXPQPLK-UHFFFAOYSA-N,0.0007842541309999999,8.79380568,-3025417.1499612,103.86139848,278.98625998,24,7,11,1,2,69.0,16.0,toluene,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
94572,C1(O)C=CC(=O)OOC1(C(OO))C(=O),NGJGWTWWCMMCGT-UHFFFAOYSA-N,0.00029382857899999996,6.07951936,-2096068.0797696002,105.83503311999999,204.02700259600002,22,7,7,0,2,118.0,39.0,toluene,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
94581,C1(O)C=CC(=O)OOC1(O)C(=O)(O),VIOQBFBSSXZKLN-UHFFFAOYSA-N,3.75068829e-07,5.388029680000001,-1993143.7368332,131.11994928000001,190.01135253200002,19,6,7,0,3,42.0,2.0,toluene,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0
94586,C1(O)C=CC(=O)OOC1C(=O)(O),YLEOHGFJJYWXEC-UHFFFAOYSA-N,0.00111367634,7.368024,-1795527.9801436,98.65131432,174.01643791200001,18,6,6,0,2,24.0,12.0,toluene,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
94594,C1(O)C=CC(C(=O)(O))(C(=O)(O))OOC1(=O),XTJBWLZSBGPDSR-UHFFFAOYSA-N,1.22637951e-06,5.15100608,-2290896.32624808,133.19232632,218.00626715200002,21,7,8,0,3,49.0,2.0,toluene,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
94598,C1(O)C=CC(C(=O)(O))(C(OO))OOC1(=O),FQCGXIFWNJIOEB-UHFFFAOYSA-N,8.97402922e-06,3.7404123199999995,-2293776.12047864,127.78718408,220.02191721600002,23,7,8,0,3,104.0,28.0,toluene,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
94601,C1(O)C=CC(C(=O)(O))OOC1(ON(=O)(=O))C(=O)(OO),CVZNEMAGYNOGFR-UHFFFAOYSA-N,3.52410182e-08,5.83433696,-3028536.25426408,150.68680184,281.001910044,26,7,11,1,3,139.0,10.0,toluene,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
94603,C1(O)C=CC(C(=O)(O))OOC1(ON(=O)(=O))C(ON(=O)(=O)),GTQYONBVUHGLBI-UHFFFAOYSA-N,3.5664472e-06,3.84024256,-3173845.42370592,135.24880416000002,296.012809076,28,7,11,2,2,255.0,40.0,toluene,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
94618,C1(O)C=CC(ON(=O)(=O))OOC1(C(=O)(O))C(=O)(O),QFJCYGUPBVIBQP-UHFFFAOYSA-N,2.9154404100000002e-08,5.095275200000001,-2831191.8313552,149.20286256000003,265.006995424,25,7,10,1,3,174.0,12.0,toluene,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0
94620,C1(O)C=CC(ON(=O)(=O))OOC1(C(=O)(O))C(=O)(OON(=O)(=O)),UFJLPXBDIRLLJY-UHFFFAOYSA-N,1.36894708e-05,7.682535280000001,-3565713.4977259203,129.17610471999998,325.98698825199995,28,7,13,2,2,143.0,25.0,toluene,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
94623,C1(O)C=CC(ON(=O)(=O))OOC1(C)C(=O)(O),MYDIZXZPEQIORO-UHFFFAOYSA-N,0.000190733892,3.25782976,-2439103.4137114403,116.89401456000002,235.03281624800002,25,7,8,1,2,57.0,19.0,toluene,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
94625,C1(O)C=CC(OO)(C(=O)(O))OOC1C(=O)(O),FLPOZZJQKHENJH-UHFFFAOYSA-N,6.53854611e-09,-3.9066426400000003,-2491409.2825664,152.55161064,236.01683183600002,24,7,9,0,4,326.0,40.0,toluene,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0
94638,C1(O)C=CC(OO)OOC1(C(=O)(O))C(OO),OORGUTPAYSBRLM-UHFFFAOYSA-N,7.608957799999999e-10,1.9820863200000003,-2494284.98915448,162.51028376000002,238.03248190000002,26,7,9,0,4,510.0,40.0,toluene,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0
94647,C1(O)CC(=O)CC(=O)C1(ON(=O)(=O))C,QNGFKECXZFOZBW-UHFFFAOYSA-N,0.00490352232,11.5629024,-2044128.13229968,95.79594352,203.042987008,23,7,6,1,1,21.0,18.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
94649,C1(O)CC(=O)CC(O)C1(ON(=O)(=O))C,IXGSPJJVHFTXPK-UHFFFAOYSA-N,0.00023481594600000002,4.91783176,-2047305.8275812801,110.44868808000001,205.058637072,25,7,6,1,2,52.0,34.0,apin,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
94654,C1(O)CC(=O)CC(OO)C1(ON(=O)(=O))C,KXADGYZOAJXGET-UHFFFAOYSA-N,0.00034703538300000003,6.49771016,-2244679.8924984,109.59741144000002,221.053551692,26,7,7,1,2,59.0,40.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
94657,c1(O)cc(O)c(N(=O)(=O))c(O)c1,QSVQZFVXAUGEMT-UHFFFAOYSA-N,3.4890032500000005e-09,4.330942080000001,-1740208.8930218401,143.52651344,171.01677226,17,6,5,1,3,4.0,1.0,toluene,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
