Num,Volume,Overall_surface,Fast_dis,Radius,Lengh_X,Lengh_Y,Lengh_Z,Mulliken,Hardness,Ele_ind,Softness,Nuc_ind,Dipole X,Dipole Y,Dipole Z,Dipole Tot,HOMO(a.u.),HOMO(eV),LUMO(a.u.),LUMO(eV),gap(a.u.),gap(eV),Cavity surface area,Cavity volume,1_Ele,2_Ele,3_Ele,4_Ele,5_Ele,1_Nuc,2_Nuc,3_Nuc,4_Nuc,5_Nuc,1_Population,1_Net charge,1_Effective V,1_polarizabilities,1_Isotropic,1_Anisotropy,2_Population,2_Net charge,2_Effective V,2_polarizabilities,2_Isotropic,2_Anisotropy,3_Population,3_Net charge,3_Effective V,3_polarizabilities,3_Isotropic,3_Anisotropy,4_Population,4_Net charge,4_Effective V,4_polarizabilities,4_Isotropic,4_Anisotropy,5_Population,5_Net charge,5_Effective V,5_polarizabilities,5_Isotropic,5_Anisotropy,1_NBO,2_NBO,3_NBO,4_NBO,5_NBO,Volume (right),Overall_surface (right),Fast_dis (right),Radius (right),Lengh_X (right),Lengh_Y (right),Lengh_Z (right),Mulliken (right),Hardness (right),Ele_ind (right),Softness (right),Nuc_ind (right),Dipole X (right),Dipole Y (right),Dipole Z (right),Dipole Tot (right),HOMO(a.u.) (right),HOMO(eV) (right),LUMO(a.u.) (right),LUMO(eV) (right),gap(a.u.) (right),gap(eV) (right),Temp (K),∆∆G (Kcal/mol)
2985,1408.19985,784.3679,10.413,6.406,12.803,6.955,6.36,0.138697,0.321288,0.029937,3.112471,0.101457,0.1834,-1.0916,-0.2191,1.1284,-0.233741,-6.360409,-0.045638,-1.241861,0.188103,5.118548,232.443,213.365,0.0538,0.02451,0.01419,0.01356,0.0712,0.15768,0.25007,0.06832,0.07462,0.39802,5.46645488,0.53354512,30.179,11.299,33.0626,62.1941,8.48894184,-0.48894184,20.266,5.393,165.1293,159.9284,6.06175553,-0.06175553,28.48,10.663,123.7103,77.986,6.01228605,-0.01228605,29.857,11.179,118.7093,50.7265,7.48290002,-0.48290002,24.732,7.26,25.1943,261.312,0.5509,-0.51531,-0.12369,-0.10716,-0.5249,2711.175,1363.16831,11.798,7.099,14.095,11.404,8.822,0.113155,0.369886,0.017308,2.703535,0.103545,0.3466,1.6033,-1.1374,1.9961,-0.231653,-6.303599,0.00793,0.215776,0.239583,6.519375,298.15,0.682936924480974
2986,1613.37485,886.83442,10.744,6.572,13.101,8.067,6.945,0.137398,0.308911,0.030556,3.237176,0.101032,-0.7151,2.2117,-1.1708,2.6026,-0.234165,-6.371964,-0.046821,-1.274073,0.187344,5.09789,257.68,246.377,0.05016,0.01991,0.01004,0.01435,0.06505,0.11929,0.13069,0.03375,0.04244,0.25264,5.46437047,0.53562953,30.241,11.322,34.5299,62.9592,8.5257303,-0.5257303,20.084,5.345,138.8743,161.6795,5.89129042,0.10870958,29.254,10.953,107.3688,54.5075,6.13716431,-0.13716431,29.717,11.126,111.0733,39.1121,7.43240552,-0.43240552,25.006,7.34,23.1233,273.9292,0.53481,-0.55733,0.07199,-0.09859,-0.4589,2711.175,1363.16831,11.798,7.099,14.095,11.404,8.822,0.113155,0.369886,0.017308,2.703535,0.103545,0.3466,1.6033,-1.1374,1.9961,-0.231653,-6.303599,0.00793,0.215776,0.239583,6.519375,298.15,0.530495096037273
2987,2411.65566,1158.70043,9.748,6.074,11.446,10.568,6.823,0.114289,0.328419,0.019886,3.044892,0.110715,-0.2016,0.0006,-0.0011,0.2016,-0.224483,-6.108489,-0.001495,-0.040683,0.222988,6.067806,354.844,360.964,0.02194,0.01364,0.00736,0.00637,0.01658,0.06254,0.09567,0.03665,0.02347,0.08126,5.4180575,0.5819425,30.338,11.359,22.9508,77.7196,8.49727093,-0.49727093,20.01,5.325,154.3335,170.5596,6.05765342,-0.05765342,28.315,10.601,114.8519,59.1732,6.13830734,-0.13830734,29.74,11.135,118.4094,41.5837,7.44785181,-0.44785181,24.656,7.238,30.9395,250.9709,0.60317,-0.54778,-0.12011,-0.10685,-0.52295,2711.175,1363.16831,11.798,7.099,14.095,11.404,8.822,0.113155,0.369886,0.017308,2.703535,0.103545,0.3466,1.6033,-1.1374,1.9961,-0.231653,-6.303599,0.00793,0.215776,0.239583,6.519375,298.15,0.446592996610933
2988,1705.56806,941.16322,10.953,6.676,13.126,6.976,6.699,0.137914,0.340402,0.027938,2.937706,0.090967,0.0192,-0.0371,0.3171,0.3198,-0.244232,-6.645882,-0.036253,-0.98649,0.207979,5.659393,280.409,258.649,0.07627,0.03237,0.016,0.01563,0.09063,0.10423,0.16828,0.05775,0.06213,0.28523,5.46609291,0.53390709,30.088,11.265,40.9231,73.2971,8.49331198,-0.49331198,20.204,5.377,160.1621,173.2865,6.06373782,-0.06373782,28.331,10.608,119.8821,71.3047,6.02484361,-0.02484361,29.748,11.138,117.6633,38.8912,7.4527284,-0.4527284,24.724,7.258,12.9041,301.4523,0.50658,-0.51915,-0.12735,-0.11459,-0.46939,2711.175,1363.16831,11.798,7.099,14.095,11.404,8.822,0.113155,0.369886,0.017308,2.703535,0.103545,0.3466,1.6033,-1.1374,1.9961,-0.231653,-6.303599,0.00793,0.215776,0.239583,6.519375,298.15,0.821348518166286
2989,1962.10225,1050.61803,12.589,7.494,14.749,8.212,6.784,0.136066,0.338109,0.027379,2.957629,0.092525,-0.3296,-0.0047,0.3425,0.4753,-0.242677,-6.603569,-0.034769,-0.946124,0.207907,5.657445,317.243,294.366,0.07461,0.03138,0.01444,0.01531,0.08953,0.1051,0.16714,0.05325,0.06192,0.28548,5.47493003,0.52506997,30.076,11.261,41.712,71.2859,8.49697874,-0.49697874,20.196,5.375,158.5852,173.8115,6.0582794,-0.0582794,28.581,10.701,123.1429,81.8347,6.03117565,-0.03117565,29.841,11.173,118.0239,49.5536,7.45290797,-0.45290797,24.823,7.287,6.8643,280.164,0.51138,-0.51752,-0.12302,-0.11376,-0.47216,2711.175,1363.16831,11.798,7.099,14.095,11.404,8.822,0.113155,0.369886,0.017308,2.703535,0.103545,0.3466,1.6033,-1.1374,1.9961,-0.231653,-6.303599,0.00793,0.215776,0.239583,6.519375,298.15,0.784988784922565
2990,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2167.54966,1175.91702,15.158,8.779,17.277,8.208,6.753,0.114276,0.320179,0.020393,3.12325,0.119101,1.1834,-2.4976,-1.6519,3.2198,-0.216096,-5.880267,-0.003743,-0.101852,0.212353,5.778414,263.15,1.73443190221565
2991,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2285.96815,1228.50962,15.739,9.345,18.665,8.345,7.102,0.117846,0.312452,0.022224,3.200496,0.115525,-1.8909,4.0503,0.3539,4.4839,-0.219672,-5.977577,-0.015932,-0.433537,0.20374,5.544039,263.15,1.81774383301395
2992,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2433.71194,1295.87547,15.064,8.732,17.452,9.859,7.424,0.13435,0.291013,0.031012,3.436278,0.105399,-2.6384,2.2297,-0.1948,3.4598,-0.229798,-6.253126,-0.050308,-1.368947,0.17949,4.884179,263.15,1.73443190221565
2993,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2625.06349,1428.26068,19.156,10.778,21.501,9.808,6.878,0.130071,0.294218,0.028751,3.398838,0.106689,0.263,2.6609,-4.1195,4.9111,-0.228509,-6.218038,-0.04093,-1.113762,0.187579,5.104276,263.15,1.81774383301395
2994,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2680.43751,1315.22559,12.644,7.522,14.777,10.333,7.385,0.115755,0.319842,0.020947,3.126547,0.11558,2.6873,-1.1357,1.3859,3.2298,-0.219616,-5.976061,-0.008096,-0.220304,0.21152,5.755757,263.15,1.73443190221565
2995,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2230.98695,1205.28655,13.696,8.048,16.129,10.026,7.547,0.112443,0.314164,0.020123,3.183055,0.122352,-1.744,-3.5014,0.1439,3.9144,-0.212845,-5.791798,-0.013231,-0.360034,0.199614,5.431764,263.15,1.81774383301395
2996,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2679.84096,1358.71154,12.895,7.648,14.874,9.051,8.463,0.112905,0.322766,0.019747,3.098217,0.114042,-2.4862,-1.357,1.1838,3.0698,-0.221154,-6.017919,-0.005566,-0.151447,0.215589,5.866472,263.15,1.81774383301395
2997,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2423.05072,1286.57577,13.723,8.062,15.982,10.6,7.841,0.113459,0.31393,0.020503,3.185427,0.123535,0.8603,-1.9989,-2.0794,3.01,-0.211661,-5.759592,-0.004971,-0.135274,0.20669,5.624318,263.15,1.81774383301395
2998,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2500.24032,1330.40982,16.046,9.223,18.396,10.669,5.63,0.118665,0.282506,0.024922,3.539754,0.130368,-0.6716,-2.4017,1.9356,3.1569,-0.204829,-5.573676,-0.03556,-0.967639,0.169269,4.606037,263.15,1.73443190221565
2999,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2420.38573,1298.77527,13.383,7.892,15.505,11.312,6.914,0.112019,0.317511,0.019761,3.149495,0.121912,1.4339,-0.9522,3.0813,3.5294,-0.213286,-5.803796,-0.003028,-0.082396,0.210258,5.7214,263.15,2.03513564409886
3000,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2668.0702,1352.67063,14.136,8.268,15.915,9.34,7.849,0.118161,0.327404,0.021322,3.054327,0.104242,1.1043,-0.4247,-2.7303,2.9756,-0.230955,-6.284608,-0.00207,-0.056323,0.228885,6.228285,263.15,1.53972492545064
3001,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2625.4752,1385.27785,16.057,9.228,18.411,10.264,7.681,0.119148,0.281421,0.025222,3.553396,0.131121,1.0355,1.8155,1.6019,2.6334,-0.204075,-5.553176,-0.034865,-0.948732,0.16921,4.604444,263.15,1.438850502498
3002,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2756.69642,1434.12176,14.738,8.569,16.794,11.642,7.643,0.126071,0.282219,0.028159,3.543353,0.118764,-2.8782,-1.5498,-1.3142,3.5232,-0.216433,-5.889437,-0.045018,-1.225005,0.171415,4.664432,263.15,1.59756574926196
3003,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,3922.40485,1971.68921,21.389,11.894,23.533,12.267,8.393,0.118549,0.280216,0.025077,3.568672,0.131475,-0.7059,-2.1888,-0.9703,2.4961,-0.20372,-5.543508,-0.034604,-0.941632,0.169116,4.601876,263.15,1.53972492545064
3004,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2871.15707,1466.76406,13.833,8.116,15.918,11.189,9.526,0.122283,0.2835,0.026373,3.52734,0.130624,-3.8117,-3.8351,-0.5376,5.4338,-0.204572,-5.566694,-0.034672,-0.943465,0.169901,4.623229,263.15,1.81774383301395
3005,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,3018.91505,1501.60474,13.103,7.927,15.578,11.504,8.12,0.121644,0.281823,0.026253,3.548323,0.129286,-1.3618,1.6533,-0.8523,2.3053,-0.20591,-5.603094,-0.037236,-1.013252,0.168674,4.589843,263.15,1.66188830253698
3006,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2678.53315,1334.49247,13.743,8.071,16.123,9.12,9.138,0.122185,0.283721,0.02631,3.524595,0.128654,1.4727,-1.7422,-2.8525,3.6525,-0.206542,-5.6203,-0.036627,-0.996667,0.169915,4.623634,263.15,1.73443190221565
3007,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,3213.4514,1695.94764,15.136,8.768,16.457,14.613,9.44,0.119809,0.282041,0.025447,3.545588,0.128937,-1.4712,-1.4331,0.7561,2.1886,-0.20626,-5.612614,-0.036196,-0.984932,0.170064,4.627682,263.15,1.48712520205989
3008,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,3067.67682,1539.78819,14.565,8.482,16.759,13.418,7.002,0.114057,0.280515,0.023188,3.564869,0.135733,2.2248,4.484,1.2334,5.1553,-0.199463,-5.427669,-0.031061,-0.845203,0.168403,4.582466,263.15,1.48712520205989
3009,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,3035.75039,1513.92876,15.249,8.825,17.454,11.222,8.663,0.116291,0.277745,0.024345,3.600419,0.136601,-1.9263,0.1147,-2.5497,3.1977,-0.198596,-5.404068,-0.030494,-0.829797,0.168101,4.574272,263.15,1.53972492545064
3010,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2620.37367,1348.70526,16.622,9.511,18.906,9.393,7.508,0.180738,0.407845,0.040047,2.45191,0.133743,1.799,-0.5736,2.844,3.4138,-0.201453,-5.481826,-0.031734,-0.863519,0.16972,4.618308,263.15,1.20986082376248
3011,4486.31966,2122.16576,16.131,9.266,16.547,13.047,11.543,0.119113,0.317665,0.022332,3.147968,0.105311,-1.0667,-0.4276,0.425,1.2252,-0.229885,-6.255481,-0.007856,-0.21377,0.222029,6.041711,655.394,637.264,0.02759,0.0129,0.00313,0.00683,0.02293,0.03795,0.06352,0.01597,0.02028,0.08183,5.43119062,0.56880938,30.307,11.347,25.0281,75.2782,8.52264286,-0.52264286,19.965,5.313,130.178,124.861,5.69443202,0.30556798,30.524,11.429,100.5659,65.2921,6.16078241,-0.16078241,30.122,11.278,107.504,16.1688,7.44237771,-0.44237771,24.503,7.193,27.0407,259.2697,0.59611,-0.53489,0.08529,-0.10936,-0.51597,2374.10613,1253.64155,12.688,7.544,14.809,10.425,7.775,0.127326,0.284357,0.028506,3.516705,0.120107,2.0522,-2.4795,0.7582,3.3067,-0.21509,-5.852884,-0.04504,-1.225593,0.17005,4.627291,263.15,1.81774383301395
